SubjectID,StimID,Phase,svg_z_enc,svg_obs,svg_null_mean,svg_null_std,n_transitions,n_relational,low_n_enc,mean_salience_relational_enc,mean_salience_nonrelational,n_relational_fixations,n_nonrelational_fixations,n_fixations_enc,n_aoi,aoi_prop_enc,mean_salience_enc,mean_meaning_enc,enc_q1_accuracy,enc_q1_rt_ms,enc_q1_response,enc_q1_correct_key,enc_q1_question,enc_q2_accuracy,enc_q2_rt_ms,enc_q2_response,enc_q2_correct_key,enc_q2_question,enc_trial_index,enc_total_correct,dec_free_response,dec_rt_ms,dec_trial_index,dec_cue_question,prop_total,prop_relations,prop_objects,n_total_recalled,n_relations_recalled,n_objects_recalled,svg_z_enc_image_mean,svg_z_enc_within,svg_z_enc_within_sd,prop_total_image_sd,svg_z_enc_z,svg_z_enc_within_z,n_fixations_enc_z,mean_salience_enc_z,mean_meaning_enc_z,svg_z_enc_image_mean_z
Encode-Decode_Experiment-14-1,2379478,encoding,2.698042,0.521739,0.234739,0.106373,23,12,False,0.344475,0.329327,20,8,33,28,0.8485,0.350471,0.676288,0.0,3323.0,3.0,4.0,What is the position of the babies?,1.0,1994.0,2.0,2.0,How many babies are visible in the scene?,45.0,1.0,,,,,0.5625,0.8,0.5,9.0,4.0,5.0,2.318576956521739,0.37946504347826115,1.1559328518651655,0.2577925144752665,0.9329429044245483,0.32740554422168927,-0.18620026395985498,1.9205014456340292,-0.5569102748195068,1.1131158382213704
Encode-Decode_Experiment-14-1,2412687,encoding,-0.388971,0.375,0.430187,0.141881,16,6,False,0.136834,0.129977,12,11,28,23,0.8214,0.129204,0.450805,1.0,2710.0,4.0,4.0,What is the dog biting onto in the scene?,1.0,7457.0,3.0,3.0,What is the human's body position?,46.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.392583090909091,-1.781554090909091,1.121179392943873,0.2673871939639434,-1.1907667175563876,-1.537139445962915,-1.0761828340216475,-0.8151594405057154,-2.7154858664036023,0.05649469845928904
Encode-Decode_Experiment-14-1,2348899,encoding,4.824092,0.730769,0.279808,0.093481,26,19,False,0.204805,0.124355,31,1,32,32,1.0,0.202291,0.79419,1.0,4351.0,1.0,1.0,Where is the woman located relative to the man? (from your perspective),1.0,4085.0,4.0,4.0,What is the woman doing?,58.0,2.0,,,,,0.5652173913043478,0.3333333333333333,0.6470588235294118,13.0,2.0,11.0,3.18626444,1.6378275600000003,1.4031198497847597,0.13863135122977524,2.395558332935076,1.4131310191522328,-0.3641967779722135,0.08846038163358012,0.5717796015744917,2.103205483300732
Encode-Decode_Experiment-15-1,2347025,encoding,-0.104589,0.785714,0.798929,0.126345,14,11,False,0.067175,0.083575,42,2,49,44,0.898,0.079173,0.742178,1.0,6200.0,2.0,2.0,Who is holding the umbrella in the scene?,1.0,2622.0,1.0,1.0,Where is the baby in relation to the mother?,1.0,2.0,,,,,0.6,0.5,0.5833333333333334,9.0,2.0,7.0,0.86848204,-0.97307104,1.3737290961395456,0.16966197330334568,-0.9951262101409079,-0.839573654788617,2.6617439602378807,-1.4337236628906966,0.07386253612178846,-0.541539770587311
Encode-Decode_Experiment-15-1,2374670,encoding,0.823044,0.416667,0.323792,0.112843,24,10,False,0.230862,0.247911,25,9,35,34,0.9714,0.242316,0.729898,1.0,7792.0,1.0,1.0,What vehicle sprays water in the scene?,0.0,4486.0,2.0,3.0,Where is the man standing relative to the vehicle?,2.0,1.0,,,,,0.42105263157894735,0.42857142857142855,0.36363636363636365,8.0,3.0,4.0,1.4215436399999999,-0.5984996399999999,0.9526515902668666,0.18897085580323902,-0.35696137968277836,-0.5163903861988036,0.16979276406486202,0.5833142322653657,-0.04369536520404367,0.08954062837841037
Encode-Decode_Experiment-15-1,2369373,encoding,1.50858,0.4375,0.250875,0.123709,16,7,False,0.185941,0.287374,21,10,37,31,0.8378,0.191001,0.665833,1.0,4360.0,3.0,3.0,What tool is the chef using?,1.0,3235.0,3.0,3.0,What is the appearance of the oven?,3.0,2.0,,,,,0.6666666666666666,0.5,0.6666666666666666,10.0,2.0,8.0,1.0857792916666666,0.4228007083333334,1.1744307155537281,0.30599341805477037,0.11465289580434232,0.36479591042256565,0.525785792089579,-0.05112487692064489,-0.6569972339694725,-0.29358902463793607
Encode-Decode_Experiment-15-1,2371471,encoding,0.760647,0.45,0.35825,0.120621,20,9,False,0.214091,0.578966,21,17,38,38,1.0,0.377325,0.822632,1.0,5313.0,2.0,2.0,What stunt is one motorcyclist performing?,1.0,8140.0,3.0,3.0,What is nearest to the motorcyclists?,4.0,2.0,,,,,0.5,0.4,0.4666666666666667,10.0,2.0,7.0,1.6010008636363637,-0.8403538636363638,1.2530896461688035,0.21932342966135415,-0.39988737619874526,-0.725064189156135,0.7037823061019375,2.252514070365222,0.8440582521860013,0.29431336307869904
Encode-Decode_Experiment-15-1,2349475,encoding,0.74524,0.285714,0.209952,0.101661,21,6,False,0.088462,0.044051,16,19,37,35,0.9459,0.068249,0.662849,1.0,4076.0,3.0,3.0,Which part of the blender is the woman holding?,1.0,4491.0,1.0,1.0,What is the man doing to power the blender?,5.0,2.0,,,,,0.7,0.7,0.5384615384615384,14.0,7.0,7.0,1.34448224,-0.59924224,1.2723044603624847,0.14645571126562063,-0.41048661700073097,-0.5170311075546115,0.525785792089579,-1.568783836889488,-0.6855634210668896,0.0016083997498870018
Encode-Decode_Experiment-15-1,2356125,encoding,0.744871,0.28,0.216,0.085921,25,7,False,0.289355,0.192174,15,25,45,40,0.8889,0.230506,0.749757,1.0,7624.0,1.0,1.0,Where is the luggage being moved to?,1.0,5413.0,2.0,2.0,How many uniformed staff are moving the luggage?,6.0,2.0,,,,,0.5,0.42857142857142855,0.5384615384615384,10.0,3.0,7.0,0.6789982499999999,0.06587275000000004,0.937328047915491,0.2935832474587162,-0.4107404704346203,0.056835547657935546,1.949757904188447,0.43729989182910356,0.14641720502638822,-0.7577534903442729
Encode-Decode_Experiment-15-1,2386442,encoding,5.329251,0.708333,0.202167,0.094979,24,17,False,0.119667,0.143727,49,4,53,53,1.0,0.121483,0.848472,1.0,4191.0,3.0,3.0,What is the person on the right wearing?,1.0,2598.0,1.0,1.0,Who is brushing their teeth in the scene?,7.0,2.0,,,,,0.4444444444444444,0.3333333333333333,0.46153846153846156,8.0,2.0,6.0,2.808329,2.520922,1.4245428094218986,0.2774649513164166,2.7430823080301816,2.1750721272899356,3.3737300162873147,-0.9106189428349603,1.091427647158274,1.6719557847888746
Encode-Decode_Experiment-15-1,2385550,encoding,-0.241808,0.076923,0.098077,0.087482,13,1,False,0.219235,0.15114,7,30,38,37,0.9737,0.176826,0.77019,1.0,3406.0,4.0,4.0,Where are the tangerines in the scene?,1.0,3460.0,3.0,3.0,Which side of the frame is the boy on? (from your perspective),9.0,2.0,,,,,0.7222222222222222,0.5,0.7857142857142857,13.0,2.0,11.0,1.82361632,-2.06542432,1.3291001612144937,0.2042747449101898,-1.0895259780131525,-1.7820650021931532,0.7037823061019375,-0.226379176301171,0.3420247455630934,0.5483325374670487
Encode-Decode_Experiment-15-1,2362704,encoding,-0.729997,0.190476,0.26981,0.108676,21,4,False,0.178577,0.16486,13,21,34,34,1.0,0.170104,0.777631,1.0,1438.0,2.0,2.0,How many bears are in the scene?,1.0,2827.0,4.0,4.0,What are the bears doing with the pumpkins?,11.0,2.0,,,,,0.4444444444444444,0.2,0.42857142857142855,4.0,1.0,3.0,0.28402952,-1.01402652,0.9964806795304295,0.21728616172690426,-1.4253754469480913,-0.8749103780223308,-0.008203749947496489,-0.30948742324550244,0.41325832404562685,-1.2084393157702005
Encode-Decode_Experiment-15-1,2410309,encoding,0.413012,0.25,0.201,0.11864,16,4,False,0.325309,0.279604,6,23,30,29,0.9667,0.288897,0.769911,1.0,4005.0,2.0,2.0,What is the baby touching?,1.0,3441.0,4.0,4.0,How many laptops or electronic devices are visible?,12.0,2.0,,,,,0.5882352941176471,0.2857142857142857,0.6666666666666666,10.0,2.0,8.0,0.21159204000000004,0.20141995999999995,0.9293689629549485,0.2249985373471005,-0.6390427650608403,0.17378678946665294,-0.7201898059969305,1.1592239690868327,0.3393538453619606,-1.291095341389176
Encode-Decode_Experiment-15-1,2412687,encoding,2.720342,0.647059,0.313882,0.122476,17,11,False,0.14633,0.40504,30,2,35,32,0.9143,0.15471,0.526264,1.0,3573.0,4.0,4.0,What is the dog biting onto in the scene?,1.0,4651.0,3.0,3.0,What is the human's body position?,13.0,2.0,,,,,0.6,1.0,0.5555555555555556,9.0,4.0,5.0,1.392583090909091,1.327758909090909,1.121179392943873,0.2673871939639434,0.9482841824075613,1.145601250226912,0.16979276406486202,-0.49981297419180387,-1.993107879746763,0.05649469845928904
Encode-Decode_Experiment-15-1,2409918,encoding,2.357866,0.521739,0.277652,0.10352,23,12,False,0.12614,0.121713,23,9,39,32,0.8205,0.14756,0.584428,0.0,6143.0,4.0,2.0,What is the elephant on the right (from your perspective) doing with its trunk?,1.0,5553.0,4.0,4.0,Where are the elephants in the scene?,14.0,1.0,,,,,0.6875,0.5,0.8,11.0,3.0,8.0,2.23749776,0.1203682399999999,1.4036877302463346,0.13678792892649555,0.6989189322653813,0.10385470230135851,0.881778820114296,-0.5882128500698117,-1.4362969862031374,1.0205990341460938
Encode-Decode_Experiment-15-1,2344622,encoding,1.846181,0.388889,0.193167,0.106015,18,7,False,0.164272,0.119036,15,16,35,31,0.8857,0.154646,0.606322,1.0,5472.0,2.0,2.0,Where is the cat located?,1.0,3186.0,4.0,4.0,What is the cat resting its head on?,15.0,2.0,,,,,0.7142857142857143,0.8,0.6,10.0,4.0,6.0,0.570194875,1.2759861250000002,1.119020083695564,0.224707736831677,0.3469053975237669,1.100931268518499,0.16979276406486202,-0.5006042458080544,-1.2267031188067377,-0.8819054425026165
Encode-Decode_Experiment-15-1,150472,encoding,1.306447,0.423077,0.290346,0.101597,26,11,False,0.069874,0.099435,27,12,39,39,1.0,0.07897,0.62422,1.0,4101.0,2.0,2.0,Where is the pizza slice located?,1.0,2987.0,4.0,4.0,How many women are in the scene?,16.0,2.0,,,,,0.5,0.25,0.7,8.0,1.0,7.0,1.150756347826087,0.15569065217391298,1.4947937518299248,0.18270380898651734,-0.024404437941862426,0.1343311685260672,0.881778820114296,-1.4362334775484917,-1.055363434936237,-0.2194458432550575
Encode-Decode_Experiment-15-1,2385851,encoding,-1.46333,0.05,0.19455,0.098782,20,1,False,0.317342,0.201548,3,28,37,31,0.8378,0.242951,0.899526,1.0,5086.0,3.0,3.0,Where are the men?,1.0,2998.0,2.0,2.0,What are the men doing with the suitcases?,21.0,2.0,,,,,0.6875,0.5714285714285714,0.7777777777777778,11.0,4.0,7.0,-0.3014092272727273,-1.1619207727272727,0.884229601566618,0.18298126367784998,-1.92987165354526,-1.002514749317224,0.525785792089579,0.5911651303328531,1.5801736646085232,-1.8764642124523512
Encode-Decode_Experiment-15-1,2383555,encoding,1.462279,0.1,0.0349,0.04452,20,2,False,0.168497,0.179873,10,35,49,45,0.9184,0.184244,0.730125,1.0,3426.0,2.0,2.0,Who is holding the child in the boat?,1.0,5662.0,4.0,4.0,What is the woman at the back doing in the boat?,22.0,2.0,,,,,0.5238095238095238,0.3,0.7272727272727273,11.0,3.0,8.0,0.16603777272727271,1.2962412272727275,0.9647251812359597,0.2505405411716091,0.08280013742355832,1.1184075364826869,2.6617439602378807,-0.1346658505301135,-0.041522267190936074,-1.3430758172802229
Encode-Decode_Experiment-15-1,2397102,encoding,2.239179,0.6,0.33215,0.11962,20,12,False,0.108911,0.125918,31,4,35,35,1.0,0.110855,0.600496,1.0,2329.0,1.0,1.0,What are the couple doing with the cake?,1.0,3435.0,3.0,3.0,What is the man holding besides the cake knife?,23.0,2.0,,,,,0.7619047619047619,1.0,0.5789473684210527,16.0,5.0,11.0,2.27765524,-0.03847624000000005,1.2432531819164083,0.23108201096190967,0.6172682479618,-0.03319761467705791,0.16979276406486202,-1.0420194856085923,-1.282476110103505,1.066421413605919
Encode-Decode_Experiment-15-1,2348899,encoding,2.156522,0.5,0.255389,0.113428,18,9,False,0.190768,0.093918,20,14,34,34,1.0,0.150888,0.796219,1.0,4196.0,1.0,1.0,Where is the woman located relative to the man? (from your perspective),1.0,2770.0,4.0,4.0,What is the woman doing?,25.0,2.0,,,,,0.6521739130434783,0.6666666666666666,0.6470588235294118,15.0,4.0,11.0,3.18626444,-1.0297424400000001,1.4031198497847597,0.13863135122977524,0.5604043908209072,-0.8884702023829095,-0.008203749947496489,-0.5470667260247754,0.591203460026456,2.103205483300732
Encode-Decode_Experiment-15-1,2360001,encoding,0.797404,0.217391,0.152087,0.081896,23,5,False,0.413988,0.240979,12,21,33,33,1.0,0.303891,0.559778,0.0,3772.0,1.0,4.0,What are the workers doing to the clock?,0.0,4063.0,1.0,4.0,Where are the men standing?,26.0,0.0,,,,,0.65,0.5714285714285714,0.8181818181818182,13.0,4.0,9.0,1.4038728,-0.6064688,1.2583315202774465,0.20068632240389478,-0.3746004096148166,-0.5232662426489096,-0.18620026395985498,1.344604072431567,-1.6722743695648445,0.06937701413135482
Encode-Decode_Experiment-15-1,2370664,encoding,1.268825,0.238095,0.139095,0.078025,21,5,False,0.199412,0.103866,10,31,41,41,1.0,0.12717,0.802095,1.0,2589.0,1.0,1.0,Where are the people located in the scene?,1.0,2830.0,4.0,4.0,How many donuts are in the scene?,27.0,2.0,,,,,0.65,0.7142857142857143,0.5714285714285714,13.0,5.0,8.0,1.0494850833333333,0.21933991666666675,1.432874922145287,0.23109694308114348,-0.05028648100360735,0.18924827469622785,1.237771848139013,-0.840307041559683,0.6474551072732467,-0.3350031518800823
Encode-Decode_Experiment-15-1,2350974,encoding,1.187243,0.409091,0.278227,0.110225,22,9,False,0.187802,0.212155,21,20,45,41,0.9111,0.192998,0.73306,1.0,4588.0,4.0,4.0,Between which two objects is the child standing?,1.0,2251.0,1.0,1.0,What is the child up against?,28.0,2.0,,,,,0.75,0.5,0.7,9.0,2.0,7.0,1.8882654,-0.7010224,1.2442143057663109,0.38083073836292586,-0.10641079223276279,-0.604847862347941,1.949757904188447,-0.026434729769822276,-0.013425162924541859,0.6221014760430896
Encode-Decode_Experiment-15-1,2356991,encoding,-0.764326,0.173913,0.254956,0.106033,23,4,False,0.077566,0.240647,14,28,42,42,1.0,0.186287,0.698561,1.0,5553.0,2.0,2.0,What is the current action of the gloved player on the base?,1.0,12279.0,1.0,1.0,How is the player on the left (from your perspective) reaching the base?,30.0,2.0,,,,,0.5,0.5714285714285714,0.4,8.0,4.0,4.0,0.9599711999999999,-1.7242971999999999,1.1299679288759703,0.23763702187720387,-1.4489920716960216,-1.4877377320218867,1.4157683621513715,-0.10940697690511048,-0.3436881953219281,-0.4371444996195947
Encode-Decode_Experiment-15-1,2387122,encoding,1.388081,0.555556,0.360833,0.140282,18,10,False,0.127178,0.047365,25,3,31,28,0.9032,0.128996,0.762067,1.0,2723.0,3.0,3.0,Where is the polar bear located in the scene?,1.0,9753.0,1.0,1.0,What is the polar bear doing next to the enclosure edge?,33.0,2.0,,,,,0.6470588235294118,0.4,0.75,11.0,2.0,9.0,0.95913252,0.42894847999999985,0.8077495096045205,0.1703801241070615,0.03175564667093048,0.3701002581164288,-0.542193291984572,-0.8177310732585303,0.26426229992223543,-0.4381014897794693
Encode-Decode_Experiment-15-1,2394020,encoding,1.790214,0.652174,0.444565,0.115969,23,15,False,0.29277,0.351148,26,5,36,31,0.8611,0.309275,0.795768,1.0,2942.0,2.0,2.0,What are the riders wearing on their heads?,1.0,2465.0,1.0,1.0,Where is the scene taking place?,34.0,2.0,,,,,0.35,0.2857142857142857,0.3333333333333333,7.0,2.0,4.0,1.87165164,-0.08143764000000009,1.0342693856012917,0.1998541134594599,0.30840291748451626,-0.07026506209881626,0.3477892780772205,1.4111697971486572,0.586885983357242,0.6031440610117066
Encode-Decode_Experiment-15-1,2345035,encoding,0.752731,0.473684,0.376526,0.129074,19,9,False,0.20552,0.219194,19,7,30,26,0.8667,0.19444,0.799481,1.0,5744.0,2.0,2.0,Who runs toward the football in the scene?,0.0,3747.0,2.0,3.0,What are the people doing with the football?,39.0,1.0,,,,,0.47619047619047616,0.6,0.4666666666666667,10.0,3.0,7.0,0.49328904,0.25944196,1.24529052422522,0.2321196304141944,-0.40533318590787215,0.22384864579129002,-0.7201898059969305,-0.008606391166173701,0.6224309742060051,-0.9696601610269036
Encode-Decode_Experiment-15-1,2411268,encoding,3.119016,0.619048,0.248667,0.118749,21,13,False,0.169197,0.11267,24,10,39,34,0.8718,0.173714,0.82174,1.0,5627.0,4.0,4.0,Where is the fruit branch relative to the child?,1.0,3900.0,2.0,2.0,What is the child holding while picking fruit?,43.0,2.0,,,,,0.8888888888888888,0.8333333333333334,0.7142857142857143,16.0,5.0,10.0,1.9073307727272728,1.211685227272727,1.2391389727298137,0.26263048542262296,1.2225518352595666,1.0454519278620598,0.881778820114296,-0.2648547586413613,0.8355190300375775,0.6438563457125034
Encode-Decode_Experiment-15-1,2367132,encoding,1.733934,0.266667,0.1365,0.07507,30,8,False,0.11272,0.088811,17,25,49,42,0.8571,0.093946,0.752521,1.0,3457.0,4.0,4.0,In which hand(s) are the men holding the controllers?,1.0,2026.0,2.0,2.0,How many men are playing in the scene?,44.0,2.0,,,,,0.2727272727272727,0.4,0.2222222222222222,6.0,2.0,4.0,3.3087804166666666,-1.5748464166666665,1.3768064008305572,0.1544481949671963,0.2696851091937553,-1.358790373384856,2.6617439602378807,-1.2510759193458278,0.1728773059437009,2.243004434149019
Encode-Decode_Experiment-15-1,2347400,encoding,-0.862426,0.272727,0.374,0.117428,22,6,False,0.263116,0.350251,23,15,42,38,0.9048,0.283332,0.828926,1.0,2560.0,3.0,3.0,What are the men doing with the wine?,1.0,2462.0,1.0,1.0,What are the men sitting on in the scene?,48.0,2.0,,,,,0.6,0.5,0.5833333333333334,12.0,4.0,7.0,0.9532147599999999,-1.81564076,1.0825798670335782,0.14817733206914757,-1.516479935827572,-1.566549702945,1.4157683621513715,1.0904204293300328,0.9043114631749909,-0.44485405105254167
Encode-Decode_Experiment-15-1,2408717,encoding,0.567745,0.368421,0.304421,0.112727,19,7,False,0.182601,0.196408,19,8,40,27,0.675,0.200389,0.695568,1.0,3120.0,2.0,2.0,How many surfers are in the scene?,1.0,2779.0,3.0,3.0,What are the surfers doing with the surfboards?,53.0,2.0,,,,,0.5,0.2857142857142857,0.5555555555555556,8.0,2.0,5.0,0.5013781199999999,0.06636688000000013,0.7617959056815633,0.17980747806102687,-0.532594246399605,0.05726188706481049,1.0597753341266545,0.06494477828812979,-0.3723405404903499,-0.960429977926747
Encode-Decode_Experiment-16-1,2412687,encoding,3.53271,0.666667,0.292619,0.105881,21,14,False,0.210374,0.365635,25,3,29,28,0.9655,0.220226,0.466982,1.0,7704.0,3.0,3.0,What is the human's body position?,1.0,5853.0,4.0,4.0,What is the dog biting onto in the scene?,1.0,2.0,,,,,0.8666666666666667,0.75,1.0,13.0,3.0,9.0,1.392583090909091,2.1401269090909087,1.121179392943873,0.2673871939639434,1.507152492385332,1.8465190072627384,-0.898186320009289,0.310201888468835,-2.5606215203329192,0.05649469845928904
Encode-Decode_Experiment-16-1,2410309,encoding,0.272189,0.208333,0.18325,0.092154,24,5,False,0.311754,0.239212,12,21,36,33,0.9167,0.272183,0.706274,1.0,3780.0,4.0,4.0,How many laptops or electronic devices are visible?,1.0,4614.0,2.0,2.0,What is the baby touching?,2.0,2.0,,,,,0.7647058823529411,0.8571428571428571,0.5833333333333334,13.0,6.0,7.0,0.21159204000000004,0.06059695999999998,0.9293689629549485,0.2249985373471005,-0.7359219035990393,0.05228355288045529,0.3477892780772205,0.9525784410553606,-0.269850728471265,-1.291095341389176
Encode-Decode_Experiment-16-1,2397102,encoding,3.126477,0.407407,0.154037,0.08104,27,11,False,0.146453,0.106747,16,18,34,34,1.0,0.125432,0.608164,1.0,3428.0,1.0,1.0,What are the couple doing with the cake?,1.0,3456.0,3.0,3.0,What is the man holding besides the cake knife?,3.0,2.0,,,,,0.3333333333333333,0.2,0.3157894736842105,7.0,1.0,6.0,2.27765524,0.8488217599999999,1.2432531819164083,0.23108201096190967,1.2276846278618654,0.7323703594213493,-0.008203749947496489,-0.8617950113884913,-1.2090694336078627,1.066421413605919
Encode-Decode_Experiment-16-1,2344622,encoding,1.83324,0.421053,0.224947,0.106972,19,8,False,0.128648,0.113702,21,8,38,29,0.7632,0.108927,0.515697,1.0,3963.0,4.0,4.0,What is the cat resting its head on?,1.0,5492.0,2.0,2.0,Where is the cat located?,4.0,2.0,,,,,0.8571428571428571,0.8,0.8,12.0,4.0,8.0,0.570194875,1.263045125,1.119020083695564,0.224707736831677,0.338002640645822,1.0897656678377723,0.7037823061019375,-1.0658565430481446,-2.094267028224782,-0.8819054425026165
Encode-Decode_Experiment-16-1,2409918,encoding,2.10284,0.578947,0.323684,0.12139,19,11,False,0.116346,0.156417,16,12,39,28,0.7179,0.124069,0.591468,1.0,5532.0,4.0,4.0,Where are the elephants in the scene?,1.0,5500.0,2.0,2.0,What is the elephant on the right (from your perspective) doing with its trunk?,5.0,2.0,,,,,1.0,0.8333333333333334,1.0,16.0,5.0,10.0,2.23749776,-0.13465776000000007,1.4036877302463346,0.13678792892649555,0.5234738758126517,-0.11618381707141184,0.881778820114296,-0.8786466240908304,-1.3689022284397931,1.0205990341460938
Encode-Decode_Experiment-16-1,2383555,encoding,-1.286726,0.0,0.088905,0.069094,21,0,False,,0.165751,0,33,42,33,0.7857,0.156025,0.56056,1.0,4711.0,2.0,2.0,Who is holding the child in the boat?,1.0,3240.0,4.0,4.0,What is the woman at the back doing in the boat?,6.0,2.0,,,,,0.8095238095238095,0.6,0.9090909090909091,17.0,6.0,10.0,0.16603777272727271,-1.4527637727272729,0.9647251812359597,0.2505405411716091,-1.808376987316021,-1.2534564693376715,1.4157683621513715,-0.48355481520165267,-1.6647881905064736,-1.3430758172802229
Encode-Decode_Experiment-16-1,2348899,encoding,1.436115,0.333333,0.200792,0.092292,24,8,False,0.111788,0.09859,13,17,32,30,0.9375,0.10286,0.649069,1.0,4266.0,4.0,4.0,What is the woman doing?,1.0,7533.0,1.0,1.0,Where is the woman located relative to the man? (from your perspective),7.0,2.0,,,,,0.7391304347826086,0.8333333333333334,0.7058823529411765,17.0,5.0,12.0,3.18626444,-1.75014944,1.4031198497847597,0.13863135122977524,0.06480062185640348,-1.51004325621185,-0.3641967779722135,-1.1408666195449102,-0.8174810008934348,2.103205483300732
Encode-Decode_Experiment-16-1,2385550,encoding,2.017657,0.357143,0.188429,0.083619,28,10,False,0.189384,0.210876,16,18,37,34,0.9189,0.186905,0.721671,1.0,8152.0,3.0,3.0,Which side of the frame is the boy on? (from your perspective),1.0,3565.0,4.0,4.0,Where are the tangerines in the scene?,8.0,2.0,,,,,0.6111111111111112,0.5,0.6428571428571429,11.0,2.0,9.0,1.82361632,0.19404067999999985,1.3291001612144937,0.2042747449101898,0.4648722577665979,0.16741988630682955,0.525785792089579,-0.1017662603606899,-0.1224534152209521,0.5483325374670487
Encode-Decode_Experiment-16-1,2367132,encoding,1.909851,0.277778,0.110556,0.087558,18,5,False,0.056757,0.073548,8,15,32,23,0.7188,0.066719,0.677725,1.0,4050.0,4.0,4.0,In which hand(s) are the men holding the controllers?,1.0,3864.0,2.0,2.0,How many men are playing in the scene?,9.0,2.0,,,,,0.7727272727272727,1.0,0.6666666666666666,17.0,5.0,12.0,3.3087804166666666,-1.3989294166666666,1.3768064008305572,0.1544481949671963,0.3907071539891676,-1.2070077464664257,-0.3641967779722135,-1.5877001739654812,-0.5431537028158241,2.243004434149019
Encode-Decode_Experiment-16-1,2374670,encoding,2.404801,0.52,0.27136,0.103393,25,13,False,0.204931,0.200435,25,7,39,32,0.8205,0.197328,0.780878,0.0,13447.0,4.0,3.0,Where is the man standing relative to the vehicle?,1.0,6606.0,1.0,1.0,What vehicle sprays water in the scene?,10.0,1.0,,,,,1.0,1.0,1.0,19.0,7.0,11.0,1.4215436399999999,0.9832573600000001,0.9526515902668666,0.18897085580323902,0.7312078507466688,0.8483624950270917,0.881778820114296,0.027099740517139165,0.44434224144016904,0.08954062837841037
Encode-Decode_Experiment-16-1,2387122,encoding,1.590147,0.7,0.4718,0.143509,20,14,False,0.171908,0.0918,21,9,37,30,0.8108,0.139873,0.734912,1.0,4037.0,3.0,3.0,Where is the polar bear located in the scene?,1.0,5288.0,1.0,1.0,What is the polar bear doing next to the enclosure edge?,11.0,2.0,,,,,1.0,1.0,1.0,17.0,5.0,12.0,0.95913252,0.6310144799999999,0.8077495096045205,0.1703801241070615,0.17076688778821764,0.5444444561808546,0.525785792089579,-0.6832519893529231,0.004304253464337433,-0.4381014897794693
Encode-Decode_Experiment-16-1,2411268,encoding,-0.831783,0.217391,0.309739,0.111024,23,5,False,0.210545,0.197785,10,26,42,36,0.8571,0.221674,0.803302,0.0,10555.0,3.0,4.0,Where is the fruit branch relative to the child?,1.0,7681.0,2.0,2.0,What is the child holding while picking fruit?,12.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.9073307727272728,-2.739113772727273,1.2391389727298137,0.26263048542262296,-1.4953990936197932,-2.3633297740013655,1.4157683621513715,0.3281044087865072,0.6590098619068196,0.6438563457125034
Encode-Decode_Experiment-16-1,2385851,encoding,0.247999,0.2,0.17968,0.081936,25,5,False,0.169187,0.193906,12,20,39,32,0.8205,0.206819,0.896878,1.0,9389.0,3.0,3.0,Where are the men?,1.0,3558.0,2.0,2.0,What are the men doing with the suitcases?,14.0,2.0,,,,,0.875,0.7142857142857143,0.8888888888888888,14.0,5.0,8.0,-0.3014092272727273,0.5494082272727273,0.884229601566618,0.18298126367784998,-0.752563406487339,0.47403391364139125,0.881778820114296,0.14444284848331723,1.5548240454952647,-1.8764642124523512
Encode-Decode_Experiment-16-1,2370664,encoding,0.39665,0.2,0.16692,0.083399,25,5,False,0.098515,0.134504,11,24,36,35,0.9722,0.121667,0.752194,1.0,4519.0,1.0,1.0,Where are the people located in the scene?,1.0,3652.0,4.0,4.0,How many donuts are in the scene?,16.0,2.0,,,,,0.45,0.14285714285714285,0.5714285714285714,9.0,1.0,8.0,1.0494850833333333,-0.6528350833333334,1.432874922145287,0.23109694308114348,-0.6502989978123228,-0.5632714512687563,0.3477892780772205,-0.9083440369382395,0.1697468960305459,-0.3350031518800823
Encode-Decode_Experiment-16-1,150472,encoding,2.496312,0.5,0.262458,0.095157,24,12,False,0.082828,0.04618,28,8,38,36,0.9474,0.080596,0.519109,1.0,2395.0,4.0,4.0,How many women are in the scene?,1.0,6414.0,2.0,2.0,Where is the pizza slice located?,17.0,2.0,,,,,1.0,0.75,1.0,16.0,3.0,10.0,1.150756347826087,1.3455556521739132,1.4947937518299248,0.18270380898651734,0.7941628144015345,1.1609564257683933,0.7037823061019375,-1.4161302330481225,-2.0616035461951605,-0.2194458432550575
Encode-Decode_Experiment-16-1,2408717,encoding,0.113107,0.454545,0.441273,0.117346,22,10,False,0.187857,0.145313,26,10,47,36,0.766,0.16694,0.495811,1.0,3939.0,3.0,3.0,What are the surfers doing with the surfboards?,1.0,4351.0,2.0,2.0,How many surfers are in the scene?,18.0,2.0,,,,,0.8125,0.7142857142857143,0.5555555555555556,13.0,5.0,5.0,0.5013781199999999,-0.3882711199999999,0.7617959056815633,0.17980747806102687,-0.8453623154418048,-0.3350034990942384,2.3057509322131637,-0.34860591377389644,-2.2846380726682263,-0.960429977926747
