SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience,ImgX,ImgY,ObjectID,ObjectName,AssignmentMethod,ProximityDist_px,SalienceAtFixation,MeaningAtFixation
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,104704,104878,174,1575.6,886.7,0.05,840.32,630.54,,,none,,0.047184,0.579901
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,104926,105360,434,1435.3,1010.6,0.9457,765.49,718.65,14.0,black and white shoes worn by a person,polygon,,0.92544,0.589437
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,105426,105602,176,1619.7,324.9,0.0823,863.84,231.04,15.0,light gray shirt worn by a person,polygon,,0.080926,0.393071
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,105664,105826,162,1728.8,39.2,0.361,922.03,27.88,15.0,light gray shirt worn by a person,polygon,,0.363071,0.826173
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,105858,105978,120,1791.3,26.1,0.3987,955.36,18.56,15.0,light gray shirt worn by a person,polygon,,0.384205,0.91999
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,106030,106188,158,1571.3,392.2,0.2021,838.03,278.9,15.0,light gray shirt worn by a person,polygon,,0.198241,0.498581
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,106238,106432,194,1209.9,186.5,0.0234,645.28,132.62,0.0,fence in the background,polygon,,0.02178,0.424751
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,106494,106656,162,771.8,194.0,0.0026,411.63,137.96,0.0,fence in the background,polygon,,0.002485,0.23288
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,106666,106940,274,999.7,572.5,0.0271,533.17,407.11,25.0,orange liquid in orange blender.,polygon,,0.027186,0.571648
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,106970,107240,270,682.1,550.5,0.0582,363.79,391.47,29.0,"person wearing a blue shirt and black shorts, with a yellow hat, smiling and leaning over to operate a blender, pedaling.",polygon,,0.057911,0.7884
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,107280,107532,252,993.8,558.4,0.0279,530.03,397.08,2.0,smoothie inside the blender with orange liquid.,polygon,,0.028105,0.576093
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,107596,107782,186,1483.5,463.5,0.0182,791.2,329.6,7.0,"woman wearing a green shirt and jeans, smiling and holding the blender lid.",polygon,,0.017021,0.649929
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,107834,107978,144,1553.1,203.5,0.0613,828.32,144.71,7.0,"woman wearing a green shirt and jeans, smiling and holding the blender lid.",polygon,,0.061312,0.996163
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,108022,108158,136,1329.6,467.0,0.0762,709.12,332.09,8.0,woman wearing a green shirt and blue jeans,polygon,,0.076298,0.742455
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,108228,108772,544,636.2,520.3,0.0393,339.31,369.99,29.0,"person wearing a blue shirt and black shorts, with a yellow hat, smiling and leaning over to operate a blender, pedaling.",polygon,,0.039523,0.749461
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,108806,109066,260,745.0,375.5,0.2036,397.33,267.02,17.0,hat on a man's head,polygon,,0.202193,0.790651
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,109100,109214,114,836.1,354.1,0.3663,445.92,251.8,17.0,hat on a man's head,polygon,,0.367119,0.83924
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,109262,109702,440,1257.7,629.2,0.0786,670.77,447.43,19.0,shirt in yellow color worn by a person.,polygon,,0.078299,0.671801
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,109748,109898,150,1385.6,600.6,0.0556,738.99,427.09,19.0,shirt in yellow color worn by a person.,polygon,,0.056571,0.600402
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,109942,110110,168,1032.1,562.0,0.0276,550.45,399.64,2.0,smoothie inside the blender with orange liquid.,polygon,,0.027711,0.568612
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,110176,110306,130,1646.1,568.4,0.0066,877.92,404.2,7.0,"woman wearing a green shirt and jeans, smiling and holding the blender lid.",polygon,,0.006773,0.375274
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,110372,110726,354,1023.5,530.5,0.0242,545.87,377.24,2.0,smoothie inside the blender with orange liquid.,polygon,,0.0237,0.57974
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,110788,111098,310,883.1,820.8,0.1105,470.99,583.68,24.0,base in metal stand of blender.,polygon,,0.110927,0.488594
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,111168,111428,260,285.9,771.8,0.0765,152.48,548.84,29.0,"person wearing a blue shirt and black shorts, with a yellow hat, smiling and leaning over to operate a blender, pedaling.",polygon,,0.077504,0.758583
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,111484,111642,158,660.4,536.6,0.0518,352.21,381.58,29.0,"person wearing a blue shirt and black shorts, with a yellow hat, smiling and leaning over to operate a blender, pedaling.",polygon,,0.052468,0.773771
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,111700,111742,42,1490.3,223.5,0.0747,794.83,158.93,7.0,"woman wearing a green shirt and jeans, smiling and holding the blender lid.",polygon,,0.074004,0.98215
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,111750,112144,394,990.3,574.1,0.1318,528.16,408.25,,,none,,0.129767,0.891149
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,112182,112322,140,1164.3,548.9,0.0534,620.96,390.33,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.053064,0.997798
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,112382,112822,440,1443.5,251.7,0.328,769.87,178.99,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.321609,0.672767
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,112862,113048,186,1660.6,284.5,0.2021,885.65,202.31,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.193135,0.572353
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,113128,113524,396,581.4,556.0,0.0195,310.08,395.38,14.0,"woman holding a baby, wearing a black hat and hoop earrings, smiling.",polygon,,0.019594,0.626397
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,113560,113804,244,451.1,593.6,0.1508,240.59,422.12,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.145572,0.702024
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,113872,114094,222,1139.2,581.4,0.0611,607.57,413.44,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.061884,0.996265
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,114120,114290,170,1189.1,545.3,0.0416,634.19,387.77,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.040862,0.990887
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,114334,114438,104,990.2,574.0,0.1318,528.11,408.18,,,none,,0.129734,0.891076
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,114472,114746,274,1203.8,400.7,0.2446,642.03,284.94,12.0,"hood in pink color on the baby's head, part of the sweater.",polygon,,0.23922,0.889349
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,114788,114844,56,1230.4,277.2,0.3774,656.21,197.12,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.365852,0.801328
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,114918,115090,172,1581.0,885.7,0.1052,843.2,629.83,,,none,,0.103199,0.410325
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,115120,115264,144,1549.1,969.8,0.1486,826.19,689.64,,,none,,0.147219,0.327354
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,115340,115528,188,641.6,953.0,0.0599,342.19,677.69,7.0,"jacket in blue, dark blue, and pink, worn by the woman.",polygon,,0.0607,0.375674
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,115562,115784,222,1014.2,756.1,0.0211,540.91,537.67,14.0,"woman holding a baby, wearing a black hat and hoop earrings, smiling.",polygon,,0.021139,0.617287
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,115914,116258,344,505.4,511.3,0.051,269.55,363.59,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.051542,0.613123
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,116324,116548,224,541.1,177.8,0.0146,288.59,126.44,17.0,"hat in black color worn by the woman, visible on top of her head.",polygon,,0.015281,0.388357
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,116620,116818,198,1195.7,279.2,0.3423,637.71,198.54,3.0,"spokes of the umbrella, part of the umbrella structure, visible in the center.",polygon,,0.334059,0.808546
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,116826,116956,130,981.5,572.5,0.061,523.47,407.11,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.058776,0.461758
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,116974,117088,114,992.1,567.1,0.0588,529.12,403.27,9.0,back of right elephant,polygon,,0.055628,0.47219
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,117118,117332,214,1201.1,435.3,0.3158,640.59,309.55,8.0,shirtless man on right elephant,polygon,,0.306424,0.790152
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,117390,118032,642,1585.1,569.3,0.0308,845.39,404.84,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.030155,0.391114
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,118078,118214,136,1708.7,684.5,0.0253,911.31,486.76,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.023108,0.425662
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,118278,118578,300,1176.8,443.2,0.3109,627.63,315.16,8.0,shirtless man on right elephant,polygon,,0.300302,0.780002
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,118626,118966,340,1223.5,243.5,0.3016,652.53,173.16,8.0,shirtless man on right elephant,polygon,,0.30049,0.974394
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,119004,119144,140,1163.0,349.3,0.1204,620.27,248.39,8.0,shirtless man on right elephant,polygon,,0.115496,0.957969
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,119176,119394,218,1146.8,413.3,0.2501,611.63,293.9,8.0,shirtless man on right elephant,polygon,,0.236305,0.853271
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,119468,119744,276,404.6,540.3,0.0754,215.79,384.21,10.0,left elephant with man standing on its back,polygon,,0.069596,0.655484
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,119806,120122,316,376.6,293.6,0.1513,200.85,208.78,1.0,blue shirt worn by man on left elephant,polygon,,0.145624,0.754433
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,120164,120424,260,407.9,497.5,0.2287,217.55,353.78,10.0,left elephant with man standing on its back,polygon,,0.218648,0.66636
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,120448,120584,136,390.8,545.1,0.0712,208.43,387.63,10.0,left elephant with man standing on its back,polygon,,0.069143,0.651606
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,120658,120962,304,1228.6,359.9,0.0918,655.25,255.93,8.0,shirtless man on right elephant,polygon,,0.08883,0.919237
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,121016,121196,180,1189.6,180.2,0.2154,634.45,128.14,16.0,green water in river,polygon,,0.210394,0.917137
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,121268,121476,208,443.0,225.3,0.045,236.27,160.21,16.0,green water in river,polygon,,0.043112,0.702276
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,121512,121538,26,295.9,230.1,0.1674,157.81,163.63,,,none,,0.160474,0.765547
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,121616,121764,148,1472.1,190.2,0.1211,785.12,135.25,16.0,green water in river,polygon,,0.1145,0.641953
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,121914,122150,236,978.3,570.2,0.0204,521.76,405.48,12.0,clothing in winter worn by a man.,polygon,,0.020163,0.248857
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,122180,122380,200,908.9,398.3,0.288,484.75,283.24,23.0,"man in a black jacket and grey pants, standing on a platform",polygon,,0.275116,0.597064
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,122418,122566,148,1049.6,400.5,0.7103,559.79,284.8,13.0,clock in large white hands.,polygon,,0.68982,0.665977
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,122588,123348,760,1024.7,390.2,0.5689,546.51,277.48,13.0,clock in large white hands.,polygon,,0.555657,0.687086
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,123394,123760,366,688.4,348.9,0.259,367.15,248.11,27.0,jacket worn by a man.,polygon,,0.25252,0.375187
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,123814,124064,250,903.6,474.7,0.0917,481.92,337.56,1.0,large round analog clock with white and black colors,polygon,,0.089484,0.409923
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,124114,124436,322,913.0,663.8,0.062,486.93,472.04,26.0,"man standing on a ladder, wearing a black jacket and pants.",polygon,,0.062368,0.203166
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,124480,124786,306,913.5,847.2,0.0797,487.2,602.45,14.0,"legs of a man, visible from the back.",polygon,,0.077028,0.407066
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,124828,125138,310,723.1,857.5,0.0463,385.65,609.78,,,none,,0.0448,0.472139
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,125200,125568,368,1117.4,813.2,0.2124,595.95,578.28,28.0,"man wearing a black jacket and jeans, standing on a ladder.",polygon,,0.206913,0.650533
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,125624,125894,270,1497.1,866.7,0.4073,798.45,616.32,31.0,awning with the word 'BROOK' on it.,polygon,,0.389293,0.999054
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,125928,126246,318,1581.7,834.2,0.1862,843.57,593.21,24.0,building with a balcony and windows.,polygon,,0.182396,0.974979
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,126322,126572,250,933.5,128.5,0.2204,497.87,91.38,2.0,building with a balcony and a clock,polygon,,0.213543,0.472952
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,126638,126764,126,1041.6,420.5,0.6814,555.52,299.02,21.0,clock in lifted position,polygon,,0.658791,0.63436
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,126790,126988,198,1029.5,343.4,0.2433,549.07,244.2,13.0,clock in large white hands.,polygon,,0.23044,0.715689
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,126996,127268,272,997.5,579.0,0.4078,532.0,411.73,33.0,smiling woman in a red shirt with a donut,polygon,,0.399316,0.972813
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,127312,127444,132,1038.9,448.5,0.135,554.08,318.93,33.0,smiling woman in a red shirt with a donut,polygon,,0.130395,0.995046
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,127508,127818,310,641.6,701.6,0.2429,342.19,498.92,20.0,man in a blue shirt eating a donut,polygon,,0.235887,0.747077
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,127852,128036,184,539.0,540.6,0.1483,287.47,384.43,20.0,man in a blue shirt eating a donut,polygon,,0.145521,0.721333
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,128112,128426,314,1526.0,517.6,0.0612,813.87,368.07,7.0,head of the man with a hat,polygon,,0.060318,0.641936
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,128486,128692,206,1105.3,474.2,0.1427,589.49,337.21,33.0,smiling woman in a red shirt with a donut,polygon,,0.140907,0.986933
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,128734,129160,426,1046.0,405.2,0.1414,557.87,288.14,33.0,smiling woman in a red shirt with a donut,polygon,,0.138669,0.973852
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,129224,129454,230,575.0,559.3,0.1792,306.67,397.72,20.0,man in a blue shirt eating a donut,polygon,,0.174786,0.747555
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,129536,129720,184,1500.0,530.3,0.0746,800.0,377.1,7.0,head of the man with a hat,polygon,,0.073481,0.657583
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,129756,130030,274,1493.4,467.4,0.0376,796.48,332.37,7.0,head of the man with a hat,polygon,,0.037136,0.636095
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,130096,130310,214,1018.1,420.5,0.1767,542.99,299.02,33.0,smiling woman in a red shirt with a donut,polygon,,0.172481,0.978908
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,130336,130594,258,1042.7,395.9,0.1311,556.11,281.53,33.0,smiling woman in a red shirt with a donut,polygon,,0.124862,0.966044
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,130636,130830,194,1111.6,496.3,0.2187,592.85,352.92,34.0,donut being held by the woman,polygon,,0.20819,0.983063
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,130894,131006,112,1566.1,530.3,0.0503,835.25,377.1,7.0,head of the man with a hat,polygon,,0.050808,0.633585
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,131046,131150,104,1605.7,461.3,0.09,856.37,328.04,7.0,head of the man with a hat,polygon,,0.088073,0.602672
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,131228,131594,366,559.7,544.7,0.1579,298.51,387.34,20.0,man in a blue shirt eating a donut,polygon,,0.15392,0.736501
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,131660,131882,222,1081.5,407.2,0.131,576.8,289.56,33.0,smiling woman in a red shirt with a donut,polygon,,0.128304,0.973028
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,131916,132068,152,1006.3,392.1,0.1701,536.69,278.83,33.0,smiling woman in a red shirt with a donut,polygon,,0.167561,0.952941
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,132076,132308,232,978.2,571.5,0.1017,521.71,406.4,8.0,"young girl picking apples, wearing a jacket, jeans, and boots",polygon,,0.099314,0.556803
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,132338,132588,250,1064.9,333.6,0.2471,567.95,237.23,14.0,tan jacket worn by girl,polygon,,0.238695,0.963924
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,132628,132824,196,1047.7,233.0,0.3873,558.77,165.69,,,none,,0.369357,0.975546
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,132844,133026,182,1087.9,289.1,0.279,580.21,205.58,0.0,red and white reusable bag,polygon,,0.268019,0.999771
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,133056,133354,298,1007.8,161.4,0.158,537.49,114.77,2.0,green apple being reached for,polygon,,0.148174,0.900112
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,133408,133448,40,604.1,186.0,0.1195,322.19,132.27,,,none,,0.114305,0.828875
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,133512,133814,302,1194.7,348.5,0.1147,637.17,247.82,0.0,red and white reusable bag,polygon,,0.108825,0.951302
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,133850,134122,272,1288.2,317.4,0.1996,687.04,225.71,0.0,red and white reusable bag,polygon,,0.193516,0.875019
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,134184,134420,236,1040.0,868.5,0.112,554.67,617.6,8.0,"young girl picking apples, wearing a jacket, jeans, and boots",polygon,,0.109897,0.829909
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,134460,134618,158,1078.5,357.9,0.1563,575.2,254.51,14.0,tan jacket worn by girl,polygon,,0.149569,0.935895
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,134654,135392,738,1080.0,297.5,0.262,576.0,211.56,,,none,,0.248104,0.997271
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,135448,135690,242,800.7,433.6,0.1321,427.04,308.34,,,none,,0.126895,0.714505
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,135748,136004,256,543.4,199.1,0.1154,289.81,141.58,,,none,,0.111195,0.765759
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,136030,136246,216,542.0,114.1,0.7013,289.07,81.14,1.0,apple tree with green leaves,polygon,,0.669588,0.779078
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,136268,136546,278,538.1,67.8,0.8876,286.99,48.21,5.0,person in white shirt,polygon,,0.854017,0.770881
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,136610,136758,148,1110.4,317.1,0.1974,592.21,225.49,0.0,red and white reusable bag,polygon,,0.188082,0.991868
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,136784,137146,362,1086.4,270.0,0.3815,579.41,192.0,0.0,red and white reusable bag,polygon,,0.363251,0.996854
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,137154,137234,80,998.4,570.4,0.0275,532.48,405.62,2.0,smoothie inside the blender with orange liquid.,polygon,,0.027649,0.57234
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,137256,137392,136,971.4,581.2,0.0312,518.08,413.3,25.0,orange liquid in orange blender.,polygon,,0.032437,0.584481
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,137432,137830,398,710.2,535.3,0.0733,378.77,380.66,29.0,"person wearing a blue shirt and black shorts, with a yellow hat, smiling and leaning over to operate a blender, pedaling.",polygon,,0.074886,0.804122
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,137874,138132,258,663.1,738.9,0.1857,353.65,525.44,23.0,crank attached to the blender being used by a person.,polygon,,0.184606,0.697186
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,138160,138416,256,510.5,776.9,0.0593,272.27,552.46,29.0,"person wearing a blue shirt and black shorts, with a yellow hat, smiling and leaning over to operate a blender, pedaling.",polygon,,0.059228,0.710761
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,138472,138602,130,839.6,799.0,0.1316,447.79,568.18,23.0,crank attached to the blender being used by a person.,polygon,,0.129356,0.565742
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,138664,138836,172,1039.4,563.3,0.029,554.35,400.57,2.0,smoothie inside the blender with orange liquid.,polygon,,0.029289,0.568927
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,138894,139158,264,1524.1,291.7,0.0505,812.85,207.43,7.0,"woman wearing a green shirt and jeans, smiling and holding the blender lid.",polygon,,0.050229,0.952245
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,139184,139388,204,1534.0,258.6,0.0568,818.13,183.89,7.0,"woman wearing a green shirt and jeans, smiling and holding the blender lid.",polygon,,0.056404,0.984502
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,139440,139624,184,1336.2,466.9,0.0733,712.64,332.02,8.0,woman wearing a green shirt and blue jeans,polygon,,0.073271,0.740608
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,139662,139838,176,1341.2,601.0,0.0758,715.31,427.38,19.0,shirt in yellow color worn by a person.,polygon,,0.076688,0.641117
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,139906,140164,258,757.8,521.6,0.0828,404.16,370.92,29.0,"person wearing a blue shirt and black shorts, with a yellow hat, smiling and leaning over to operate a blender, pedaling.",polygon,,0.082875,0.803468
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,140196,140402,206,696.3,515.6,0.0536,371.36,366.65,29.0,"person wearing a blue shirt and black shorts, with a yellow hat, smiling and leaning over to operate a blender, pedaling.",polygon,,0.05236,0.799675
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,140442,140656,214,449.0,973.8,0.0032,239.47,692.48,29.0,"person wearing a blue shirt and black shorts, with a yellow hat, smiling and leaning over to operate a blender, pedaling.",polygon,,0.003439,0.590935
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,140696,141044,348,300.9,1024.8,0.023,160.48,728.75,29.0,"person wearing a blue shirt and black shorts, with a yellow hat, smiling and leaning over to operate a blender, pedaling.",polygon,,0.023108,0.383437
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,141108,141280,172,611.0,685.3,0.0507,325.87,487.32,29.0,"person wearing a blue shirt and black shorts, with a yellow hat, smiling and leaning over to operate a blender, pedaling.",polygon,,0.049791,0.691092
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,141340,141544,204,1483.8,341.7,0.1181,791.36,242.99,,,none,,0.119411,0.877582
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,141586,141702,116,1529.0,213.3,0.0681,815.47,151.68,7.0,"woman wearing a green shirt and jeans, smiling and holding the blender lid.",polygon,,0.067888,0.99377
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,141766,141920,154,1031.7,484.3,0.0246,550.24,344.39,2.0,smoothie inside the blender with orange liquid.,polygon,,0.024427,0.621107
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,141958,142226,268,854.2,735.5,0.1778,455.57,523.02,,,none,,0.17301,0.62852
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,142234,142496,262,987.3,591.0,0.1565,526.56,420.27,3.0,woman's arm resting on the couch,polygon,,0.150979,0.736061
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,142556,142850,294,491.9,283.8,0.1601,262.35,201.81,8.0,woman and baby sitting on a couch,polygon,,0.157221,0.92953
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,142894,143018,124,474.6,514.6,0.0285,253.12,365.94,11.0,gray Dell laptop,polygon,,0.026136,0.235588
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,143044,143208,164,443.2,587.3,0.079,236.37,417.64,13.0,lady sitting on a couch using a laptop,polygon,,0.07811,0.198971
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,143276,143426,150,1210.3,598.3,0.1244,645.49,425.46,19.0,baby's head,polygon,,0.115411,0.892747
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,143472,143822,350,1333.1,585.4,0.2009,710.99,416.28,19.0,baby's head,polygon,,0.194622,0.777973
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,143876,144118,242,1048.4,921.8,0.6056,559.15,655.5,2.0,empty plastic bottle on the couch,polygon,,0.579173,0.819526
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,144148,144676,528,1010.6,934.4,0.6423,538.99,664.46,2.0,empty plastic bottle on the couch,polygon,,0.640835,0.793145
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,144728,144860,132,1366.7,627.8,0.3654,728.91,446.44,7.0,baby sitting on the couch looking at a laptop,polygon,,0.35817,0.726458
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,144882,145224,342,1311.0,598.8,0.3111,699.2,425.81,19.0,baby's head,polygon,,0.296141,0.810642
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,145248,145324,76,1345.7,597.9,0.2675,717.71,425.17,,,none,,0.258876,0.75973
